"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"656","docs/v8_007_A4_8_mutation_live_run_docs_only.md","docs/archive/phases/v8/v8_007_A4_8_mutation_live_run_docs_only.md","docs\archive\phases\v8","True","True","False","agent_board_only","3",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","docs/v8_007_A4_8_mutation_live_run_docs_only.md -> docs/archive/phases/v8/v8_007_A4_8_mutation_live_run_docs_only.md","3","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"657","docs/v8_008_A4_8_controlled_failure_recovery_drill.md","docs/archive/phases/v8/v8_008_A4_8_controlled_failure_recovery_drill.md","docs\archive\phases\v8","True","True","False","agent_board_only","4",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md","docs/v8_008_A4_8_controlled_failure_recovery_drill.md -> docs/archive/phases/v8/v8_008_A4_8_controlled_failure_recovery_drill.md","4","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"658","docs/v8_010_A4_8_comprehensive_validation_closeout.md","docs/archive/phases/v8/v8_010_A4_8_comprehensive_validation_closeout.md","docs\archive\phases\v8","True","True","False","agent_board_only","3",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","docs/v8_010_A4_8_comprehensive_validation_closeout.md -> docs/archive/phases/v8/v8_010_A4_8_comprehensive_validation_closeout.md","3","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"659","docs/v8_011_route_B_multi_product_expansion_selection_gate.md","docs/archive/phases/v8/v8_011_route_B_multi_product_expansion_selection_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","3",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","docs/v8_011_route_B_multi_product_expansion_selection_gate.md -> docs/archive/phases/v8/v8_011_route_B_multi_product_expansion_selection_gate.md","3","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"660","docs/v8_012_second_product_candidate_and_brief_gate.md","docs/archive/phases/v8/v8_012_second_product_candidate_and_brief_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_012_second_product_candidate_and_brief_gate.md -> docs/archive/phases/v8/v8_012_second_product_candidate_and_brief_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"661","docs/v8_013_second_product_prompt_package_draft_gate.md","docs/archive/phases/v8/v8_013_second_product_prompt_package_draft_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_013_second_product_prompt_package_draft_gate.md -> docs/archive/phases/v8/v8_013_second_product_prompt_package_draft_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"662","docs/v8_014_second_product_prompt_static_review_gate.md","docs/archive/phases/v8/v8_014_second_product_prompt_static_review_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_014_second_product_prompt_static_review_gate.md -> docs/archive/phases/v8/v8_014_second_product_prompt_static_review_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"663","docs/v8_015_second_product_A5_authorization_decision_gate.md","docs/archive/phases/v8/v8_015_second_product_A5_authorization_decision_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_015_second_product_A5_authorization_decision_gate.md -> docs/archive/phases/v8/v8_015_second_product_A5_authorization_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"664","docs/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md","docs/archive/phases/v8/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md -> docs/archive/phases/v8/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"665","docs/v8_018_second_product_prompt_or_runner_static_fix_gate.md","docs/archive/phases/v8/v8_018_second_product_prompt_or_runner_static_fix_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_018_second_product_prompt_or_runner_static_fix_gate.md -> docs/archive/phases/v8/v8_018_second_product_prompt_or_runner_static_fix_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"666","docs/v8_019_second_product_second_trial_authorization_decision_gate.md","docs/archive/phases/v8/v8_019_second_product_second_trial_authorization_decision_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_019_second_product_second_trial_authorization_decision_gate.md -> docs/archive/phases/v8/v8_019_second_product_second_trial_authorization_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"667","docs/v8_020_second_product_second_trial_authorization_gate.md","docs/archive/phases/v8/v8_020_second_product_second_trial_authorization_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_020_second_product_second_trial_authorization_gate.md -> docs/archive/phases/v8/v8_020_second_product_second_trial_authorization_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"668","docs/v8_022_human_review_of_second_product_second_real_output.md","docs/archive/phases/v8/v8_022_human_review_of_second_product_second_real_output.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_022_human_review_of_second_product_second_real_output.md -> docs/archive/phases/v8/v8_022_human_review_of_second_product_second_real_output.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"669","docs/v8_023_second_product_prompt_revision_plan_from_first_real_output.md","docs/archive/phases/v8/v8_023_second_product_prompt_revision_plan_from_first_real_output.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_023_second_product_prompt_revision_plan_from_first_real_output.md -> docs/archive/phases/v8/v8_023_second_product_prompt_revision_plan_from_first_real_output.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"670","docs/v8_024_second_product_prompt_v2_static_review_gate.md","docs/archive/phases/v8/v8_024_second_product_prompt_v2_static_review_gate.md","docs\archive\phases\v8","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/prompt_artifact_schema_inventory.md","docs/v8_024_second_product_prompt_v2_static_review_gate.md -> docs/archive/phases/v8/v8_024_second_product_prompt_v2_static_review_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_artifact_schema_inventory.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"671","docs/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md","docs/archive/phases/v8/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md -> docs/archive/phases/v8/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"672","docs/v8_026_second_product_prompt_v2_generation_authorization_gate.md","docs/archive/phases/v8/v8_026_second_product_prompt_v2_generation_authorization_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_026_second_product_prompt_v2_generation_authorization_gate.md -> docs/archive/phases/v8/v8_026_second_product_prompt_v2_generation_authorization_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"673","docs/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","docs/archive/phases/v8/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md -> docs/archive/phases/v8/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"674","docs/v8_029_runner_output_persistence_static_review_and_fix_gate.md","docs/archive/phases/v8/v8_029_runner_output_persistence_static_review_and_fix_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_029_runner_output_persistence_static_review_and_fix_gate.md -> docs/archive/phases/v8/v8_029_runner_output_persistence_static_review_and_fix_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"675","docs/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","docs/archive/phases/v8/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_030_runner_output_persistence_guard_static_code_fix_gate.md -> docs/archive/phases/v8/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"676","docs/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","docs/archive/phases/v8/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_031_second_product_retry_after_persistence_fix_decision_gate.md -> docs/archive/phases/v8/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"677","docs/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","docs/archive/phases/v8/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","docs\archive\phases\v8","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/prompt_artifact_schema_inventory.md","docs/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md -> docs/archive/phases/v8/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_artifact_schema_inventory.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"678","docs/v8_034_human_review_of_second_product_post_persistence_fix_output.md","docs/archive/phases/v8/v8_034_human_review_of_second_product_post_persistence_fix_output.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_034_human_review_of_second_product_post_persistence_fix_output.md -> docs/archive/phases/v8/v8_034_human_review_of_second_product_post_persistence_fix_output.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"679","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs\archive\phases\v8","True","True","False","agent_board_plus_docs","5",".agent_board/CHECKPOINT.md; docs/commercial_delivery_review_plan_multi_color_mesh_sports_visor_v8_033.md; docs/delivery_readiness_package_multi_color_mesh_sports_visor_v8_033.md; docs/v9_015_sports_visor_delivery_readiness_package_gate.md; docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md -> docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","7","True",".agent_board/CHECKPOINT.md","False","","docs/commercial_delivery_review_plan_multi_color_mesh_sports_visor_v8_033.md; docs/delivery_readiness_package_multi_color_mesh_sports_visor_v8_033.md; docs/v9_015_sports_visor_delivery_readiness_package_gate.md; docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"680","docs/v8_036_route_B_multi_product_expansion_closeout.md","docs/archive/phases/v8/v8_036_route_B_multi_product_expansion_closeout.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_036_route_B_multi_product_expansion_closeout.md -> docs/archive/phases/v8/v8_036_route_B_multi_product_expansion_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"681","docs/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","docs/archive/phases/v8/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md -> docs/archive/phases/v8/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"682","docs/v8_038_v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_038_v8_product_loop_final_closeout.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_038_v8_product_loop_final_closeout.md -> docs/archive/phases/v8/v8_038_v8_product_loop_final_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs\archive\phases\v8","True","True","False","human_navigation","11",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/phases/v8/v8_004_final_retouch_route_closeout.md; docs/prompt_artifact_schema_inventory.md; PROJECT_MASTER_PLAN.md; README.md","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md -> docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md; docs/prompt_artifact_schema_inventory.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md","docs\archive\phases\v8","True","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/phases/v8/v8_005_next_route_decision_gate.md; PROJECT_MASTER_PLAN.md; README.md","docs/v8_next_route_decision_options.md -> docs/archive/phases/v8/v8_next_route_decision_options.md","14","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"685","docs/v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_product_loop_final_closeout.md","docs\archive\phases\v8","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v8_product_loop_final_closeout.md -> docs/archive/phases/v8/v8_product_loop_final_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"686","docs/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_001_delivery_readiness_scope_and_asset_selection_gate.md -> docs/archive/phases/v9/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md","docs\archive\phases\v9","False","True","False","human_navigation","9",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v9_002_delivery_readiness_package_gate.md -> docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md","13","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs\archive\phases\v9","False","True","False","human_navigation","9",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md -> docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md","13","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"689","docs/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_004_delivery_readiness_review_or_closeout_decision_gate.md -> docs/archive/phases/v9/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"690","docs/v9_005_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_005_commercial_delivery_review_planning_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_005_commercial_delivery_review_planning_gate.md -> docs/archive/phases/v9/v9_005_commercial_delivery_review_planning_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
